Hour,Day,Month,Year,Demand(MW),Day_of_week
1,12,7,2022,11412,3
2,12,7,2022,11078,3
3,12,7,2022,10826,3
4,12,7,2022,10531,3
5,12,7,2022,10313,3
6,12,7,2022,9625,3
7,12,7,2022,9355,3
8,12,7,2022,9175,3
9,12,7,2022,9101,3
10,12,7,2022,9277,3
11,12,7,2022,9329,3
12,12,7,2022,9713,3
13,12,7,2022,9966,3
14,12,7,2022,10455,3
15,12,7,2022,10540,3
16,12,7,2022,10297,3
17,12,7,2022,9748,3
18,12,7,2022,8970,3
19,12,7,2022,9793,3
20,12,7,2022,11682,3
21,12,7,2022,12181,3
22,12,7,2022,12269,3
23,12,7,2022,12319,3
24,12,7,2022,12118,3
1,13,7,2022,11609,4
2,13,7,2022,11320,4
3,13,7,2022,11034,4
4,13,7,2022,10940,4
5,13,7,2022,10720,4
6,13,7,2022,9902,4
7,13,7,2022,9455,4
8,13,7,2022,9446,4
9,13,7,2022,9498,4
10,13,7,2022,9835,4
11,13,7,2022,9969,4
12,13,7,2022,10304,4
13,13,7,2022,10693,4
14,13,7,2022,10966,4
15,13,7,2022,11078,4
16,13,7,2022,10800,4
17,13,7,2022,10300,4
18,13,7,2022,9727,4
19,13,7,2022,10423,4
20,13,7,2022,11717,4
21,13,7,2022,12068,4
22,13,7,2022,12251,4
23,13,7,2022,12469,4
24,13,7,2022,12437,4
1,14,7,2022,11989,5
2,14,7,2022,11964,5
3,14,7,2022,11507,5
4,14,7,2022,11290,5
5,14,7,2022,11255,5
6,14,7,2022,10500,5
7,14,7,2022,10055,5
8,14,7,2022,10035,5
9,14,7,2022,9889,5
10,14,7,2022,10142,5
11,14,7,2022,10275,5
12,14,7,2022,10504,5
13,14,7,2022,11070,5
14,14,7,2022,11362,5
15,14,7,2022,11702,5
16,14,7,2022,11599,5
17,14,7,2022,11196,5
18,14,7,2022,10358,5
19,14,7,2022,10737,5
20,14,7,2022,11499,5
21,14,7,2022,12300,5
22,14,7,2022,12472,5
23,14,7,2022,12524,5
24,14,7,2022,12557,5
1,15,7,2022,12276,6
2,15,7,2022,12048,6
3,15,7,2022,11748,6
4,15,7,2022,11491,6
5,15,7,2022,11412,6
6,15,7,2022,10496,6
7,15,7,2022,10240,6
8,15,7,2022,10091,6
9,15,7,2022,9724,6
10,15,7,2022,9746,6
11,15,7,2022,10018,6
12,15,7,2022,10342,6
13,15,7,2022,11023,6
14,15,7,2022,10738,6
15,15,7,2022,11107,6
16,15,7,2022,10830,6
17,15,7,2022,10233,6
18,15,7,2022,9726,6
19,15,7,2022,10848,6
20,15,7,2022,12262,6
21,15,7,2022,12626,6
22,15,7,2022,12672,6
23,15,7,2022,12818,6
24,15,7,2022,12732,6
1,16,7,2022,12517,7
2,16,7,2022,12098,7
3,16,7,2022,11947,7
4,16,7,2022,11781,7
5,16,7,2022,11754,7
6,16,7,2022,10872,7
7,16,7,2022,10634,7
8,16,7,2022,10450,7
9,16,7,2022,10505,7
10,16,7,2022,10792,7
11,16,7,2022,10958,7
12,16,7,2022,11305,7
13,16,7,2022,11851,7
14,16,7,2022,12010,7
15,16,7,2022,12145,7
16,16,7,2022,12310,7
17,16,7,2022,11816,7
18,16,7,2022,10840,7
19,16,7,2022,11746,7
20,16,7,2022,13495,7
21,16,7,2022,13538,7
22,16,7,2022,13402,7
23,16,7,2022,13527,7
24,16,7,2022,13408,7
1,17,7,2022,13194,1
2,17,7,2022,12637,1
3,17,7,2022,12408,1
4,17,7,2022,12085,1
5,17,7,2022,11953,1
6,17,7,2022,11158,1
7,17,7,2022,10960,1
8,17,7,2022,10783,1
9,17,7,2022,11020,1
10,17,7,2022,11417,1
11,17,7,2022,11702,1
12,17,7,2022,12104,1
13,17,7,2022,12474,1
14,17,7,2022,12633,1
15,17,7,2022,12732,1
16,17,7,2022,12568,1
17,17,7,2022,12300,1
18,17,7,2022,11535,1
19,17,7,2022,12126,1
20,17,7,2022,13681,1
21,17,7,2022,13977,1
22,17,7,2022,13946,1
23,17,7,2022,13958,1
24,17,7,2022,13803,1
1,18,7,2022,13450,2
2,18,7,2022,13082,2
3,18,7,2022,12792,2
4,18,7,2022,12608,2
5,18,7,2022,12295,2
6,18,7,2022,11298,2
7,18,7,2022,11334,2
8,18,7,2022,11280,2
9,18,7,2022,11733,2
10,18,7,2022,12465,2
11,18,7,2022,12260,2
12,18,7,2022,12106,2
13,18,7,2022,12335,2
14,18,7,2022,12461,2
15,18,7,2022,12619,2
16,18,7,2022,12554,2
17,18,7,2022,12631,2
18,18,7,2022,11734,2
19,18,7,2022,12644,2
20,18,7,2022,13362,2
21,18,7,2022,13432,2
22,18,7,2022,13493,2
23,18,7,2022,13478,2
24,18,7,2022,12919,2
1,19,7,2022,12771,3
2,19,7,2022,12829,3
3,19,7,2022,12537,3
4,19,7,2022,12291,3
5,19,7,2022,11979,3
6,19,7,2022,11258,3
7,19,7,2022,11174,3
8,19,7,2022,10633,3
9,19,7,2022,10733,3
10,19,7,2022,10923,3
11,19,7,2022,10588,3
12,19,7,2022,10605,3
13,19,7,2022,10543,3
14,19,7,2022,10460,3
15,19,7,2022,10529,3
16,19,7,2022,10534,3
17,19,7,2022,10692,3
18,19,7,2022,10585,3
19,19,7,2022,11216,3
20,19,7,2022,11600,3
21,19,7,2022,11745,3
22,19,7,2022,11856,3
23,19,7,2022,11802,3
24,19,7,2022,11914,3
1,20,7,2022,11951,4
2,20,7,2022,11972,4
3,20,7,2022,11952,4
4,20,7,2022,11949,4
5,20,7,2022,11846,4
6,20,7,2022,11535,4
7,20,7,2022,11448,4
8,20,7,2022,11312,4
9,20,7,2022,11184,4
10,20,7,2022,11285,4
11,20,7,2022,11258,4
12,20,7,2022,11186,4
13,20,7,2022,11282,4
14,20,7,2022,11313,4
15,20,7,2022,11403,4
16,20,7,2022,11285,4
17,20,7,2022,11427,4
18,20,7,2022,11520,4
19,20,7,2022,12088,4
20,20,7,2022,12567,4
21,20,7,2022,12695,4
22,20,7,2022,12781,4
23,20,7,2022,12632,4
24,20,7,2022,12413,4
1,21,7,2022,12110,5
2,21,7,2022,12128,5
3,21,7,2022,12097,5
4,21,7,2022,12011,5
5,21,7,2022,11964,5
6,21,7,2022,11472,5
7,21,7,2022,11152,5
8,21,7,2022,10996,5
9,21,7,2022,11045,5
10,21,7,2022,11044,5
11,21,7,2022,10943,5
12,21,7,2022,10977,5
13,21,7,2022,10942,5
14,21,7,2022,11126,5
15,21,7,2022,10925,5
16,21,7,2022,11022,5
17,21,7,2022,11403,5
18,21,7,2022,11368,5
19,21,7,2022,11974,5
20,21,7,2022,12417,5
21,21,7,2022,12422,5
22,21,7,2022,12396,5
23,21,7,2022,12333,5
24,21,7,2022,12321,5
1,22,7,2022,12167,6
2,22,7,2022,12181,6
3,22,7,2022,12138,6
4,22,7,2022,12014,6
5,22,7,2022,12027,6
6,22,7,2022,11570,6
7,22,7,2022,11275,6
8,22,7,2022,11038,6
9,22,7,2022,10745,6
10,22,7,2022,10680,6
11,22,7,2022,10822,6
12,22,7,2022,11196,6
13,22,7,2022,11158,6
14,22,7,2022,11354,6
15,22,7,2022,11571,6
16,22,7,2022,11525,6
17,22,7,2022,11160,6
18,22,7,2022,10384,6
19,22,7,2022,11294,6
20,22,7,2022,12573,6
21,22,7,2022,13002,6
22,22,7,2022,12972,6
23,22,7,2022,13047,6
24,22,7,2022,12821,6
1,23,7,2022,12329,7
2,23,7,2022,12192,7
3,23,7,2022,12207,7
4,23,7,2022,12045,7
5,23,7,2022,11915,7
6,23,7,2022,11512,7
7,23,7,2022,11353,7
8,23,7,2022,11140,7
9,23,7,2022,10792,7
10,23,7,2022,10875,7
11,23,7,2022,10950,7
12,23,7,2022,10762,7
13,23,7,2022,10700,7
14,23,7,2022,10745,7
15,23,7,2022,10881,7
16,23,7,2022,10840,7
17,23,7,2022,11067,7
18,23,7,2022,11400,7
19,23,7,2022,11969,7
20,23,7,2022,12140,7
21,23,7,2022,12348,7
22,23,7,2022,12351,7
23,23,7,2022,12346,7
24,23,7,2022,11980,7
1,24,7,2022,11628,1
2,24,7,2022,11644,1
3,24,7,2022,11625,1
4,24,7,2022,11561,1
5,24,7,2022,11164,1
6,24,7,2022,10673,1
7,24,7,2022,10582,1
8,24,7,2022,10558,1
9,24,7,2022,10597,1
10,24,7,2022,10208,1
11,24,7,2022,10290,1
12,24,7,2022,10286,1
13,24,7,2022,10408,1
14,24,7,2022,10356,1
15,24,7,2022,10416,1
16,24,7,2022,10287,1
17,24,7,2022,10470,1
18,24,7,2022,10312,1
19,24,7,2022,11267,1
20,24,7,2022,11735,1
21,24,7,2022,11603,1
22,24,7,2022,11711,1
23,24,7,2022,11651,1
24,24,7,2022,11422,1
1,25,7,2022,11159,2
2,25,7,2022,11185,2
3,25,7,2022,11077,2
4,25,7,2022,10886,2
5,25,7,2022,10736,2
6,25,7,2022,10230,2
7,25,7,2022,10226,2
8,25,7,2022,10379,2
9,25,7,2022,10679,2
10,25,7,2022,10526,2
11,25,7,2022,10560,2
12,25,7,2022,10666,2
13,25,7,2022,10586,2
14,25,7,2022,10542,2
15,25,7,2022,10430,2
16,25,7,2022,10434,2
17,25,7,2022,10512,2
18,25,7,2022,10973,2
19,25,7,2022,11403,2
20,25,7,2022,11880,2
21,25,7,2022,11905,2
22,25,7,2022,11979,2
23,25,7,2022,11931,2
24,25,7,2022,11683,2
1,26,7,2022,11440,3
2,26,7,2022,11381,3
3,26,7,2022,11401,3
4,26,7,2022,11138,3
5,26,7,2022,11077,3
6,26,7,2022,10515,3
7,26,7,2022,10477,3
8,26,7,2022,10442,3
9,26,7,2022,10594,3
10,26,7,2022,10484,3
11,26,7,2022,10345,3
12,26,7,2022,10384,3
13,26,7,2022,10543,3
14,26,7,2022,10535,3
15,26,7,2022,10605,3
16,26,7,2022,10704,3
17,26,7,2022,11001,3
18,26,7,2022,11035,3
19,26,7,2022,11459,3
20,26,7,2022,11905,3
21,26,7,2022,12184,3
22,26,7,2022,12151,3
23,26,7,2022,11938,3
24,26,7,2022,11629,3
1,27,7,2022,11413,4
2,27,7,2022,11191,4
3,27,7,2022,11060,4
4,27,7,2022,11029,4
5,27,7,2022,11036,4
6,27,7,2022,10516,4
7,27,7,2022,10525,4
8,27,7,2022,10661,4
9,27,7,2022,10768,4
10,27,7,2022,10542,4
11,27,7,2022,10496,4
12,27,7,2022,10639,4
13,27,7,2022,10789,4
14,27,7,2022,10819,4
15,27,7,2022,10869,4
16,27,7,2022,10892,4
17,27,7,2022,11040,4
18,27,7,2022,11556,4
19,27,7,2022,12073,4
20,27,7,2022,12585,4
21,27,7,2022,12782,4
22,27,7,2022,12951,4
23,27,7,2022,12876,4
24,27,7,2022,12084,4
1,28,7,2022,11750,5
2,28,7,2022,11596,5
3,28,7,2022,11592,5
4,28,7,2022,11495,5
5,28,7,2022,11378,5
6,28,7,2022,11220,5
7,28,7,2022,11164,5
8,28,7,2022,10891,5
9,28,7,2022,10729,5
10,28,7,2022,10875,5
11,28,7,2022,10933,5
12,28,7,2022,10959,5
13,28,7,2022,11136,5
14,28,7,2022,11026,5
15,28,7,2022,11010,5
16,28,7,2022,10923,5
17,28,7,2022,11007,5
18,28,7,2022,11536,5
19,28,7,2022,12323,5
20,28,7,2022,12699,5
21,28,7,2022,12992,5
22,28,7,2022,13011,5
23,28,7,2022,12906,5
24,28,7,2022,12135,5
1,29,7,2022,11759,6
2,29,7,2022,11599,6
3,29,7,2022,11592,6
4,29,7,2022,11542,6
5,29,7,2022,11478,6
6,29,7,2022,11222,6
7,29,7,2022,10794,6
8,29,7,2022,10651,6
9,29,7,2022,10649,6
10,29,7,2022,10682,6
11,29,7,2022,10708,6
12,29,7,2022,10786,6
13,29,7,2022,10779,6
14,29,7,2022,10631,6
15,29,7,2022,10815,6
16,29,7,2022,10963,6
17,29,7,2022,10570,6
18,29,7,2022,10319,6
19,29,7,2022,11380,6
20,29,7,2022,12791,6
21,29,7,2022,13137,6
22,29,7,2022,13205,6
23,29,7,2022,12987,6
24,29,7,2022,12199,6
1,30,7,2022,11731,7
2,30,7,2022,11520,7
3,30,7,2022,11460,7
4,30,7,2022,11365,7
5,30,7,2022,11246,7
6,30,7,2022,10927,7
7,30,7,2022,10878,7
8,30,7,2022,10901,7
9,30,7,2022,11166,7
10,30,7,2022,11007,7
11,30,7,2022,11014,7
12,30,7,2022,10964,7
13,30,7,2022,10925,7
14,30,7,2022,10819,7
15,30,7,2022,10810,7
16,30,7,2022,10977,7
17,30,7,2022,10997,7
18,30,7,2022,11252,7
19,30,7,2022,12415,7
20,30,7,2022,12724,7
21,30,7,2022,13051,7
22,30,7,2022,13109,7
23,30,7,2022,13038,7
24,30,7,2022,12371,7
1,31,7,2022,11419,1
2,31,7,2022,11334,1
3,31,7,2022,11387,1
4,31,7,2022,11312,1
5,31,7,2022,11368,1
6,31,7,2022,11270,1
7,31,7,2022,11113,1
8,31,7,2022,10986,1
9,31,7,2022,10805,1
10,31,7,2022,10683,1
11,31,7,2022,10733,1
12,31,7,2022,10684,1
13,31,7,2022,10636,1
14,31,7,2022,10494,1
15,31,7,2022,10455,1
16,31,7,2022,10421,1
17,31,7,2022,10715,1
18,31,7,2022,11415,1
19,31,7,2022,12247,1
20,31,7,2022,12492,1
21,31,7,2022,12824,1
22,31,7,2022,12846,1
23,31,7,2022,12681,1
24,31,7,2022,11958,1
1,1,8,2022,11424,2
2,1,8,2022,11388,2
3,1,8,2022,11364,2
4,1,8,2022,11233,2
5,1,8,2022,11252,2
6,1,8,2022,10803,2
7,1,8,2022,10712,2
8,1,8,2022,10511,2
9,1,8,2022,10494,2
10,1,8,2022,10559,2
11,1,8,2022,10533,2
12,1,8,2022,10460,2
13,1,8,2022,10604,2
14,1,8,2022,10536,2
15,1,8,2022,10623,2
16,1,8,2022,10788,2
17,1,8,2022,11088,2
18,1,8,2022,11090,2
19,1,8,2022,12112,2
20,1,8,2022,12751,2
21,1,8,2022,12974,2
22,1,8,2022,12834,2
23,1,8,2022,12505,2
24,1,8,2022,11948,2
1,2,8,2022,11444,3
2,2,8,2022,11395,3
3,2,8,2022,11405,3
4,2,8,2022,11295,3
5,2,8,2022,11243,3
6,2,8,2022,11030,3
7,2,8,2022,10802,3
8,2,8,2022,10739,3
9,2,8,2022,10757,3
10,2,8,2022,10990,3
11,2,8,2022,10975,3
12,2,8,2022,10797,3
13,2,8,2022,10625,3
14,2,8,2022,10739,3
15,2,8,2022,10790,3
16,2,8,2022,10902,3
17,2,8,2022,10890,3
18,2,8,2022,11311,3
19,2,8,2022,12109,3
20,2,8,2022,12378,3
21,2,8,2022,12606,3
22,2,8,2022,12671,3
23,2,8,2022,12608,3
24,2,8,2022,12119,3
1,3,8,2022,11553,4
2,3,8,2022,11478,4
3,3,8,2022,11485,4
4,3,8,2022,11452,4
5,3,8,2022,11397,4
6,3,8,2022,11272,4
7,3,8,2022,11137,4
8,3,8,2022,11065,4
9,3,8,2022,10855,4
10,3,8,2022,10909,4
11,3,8,2022,10859,4
12,3,8,2022,10775,4
13,3,8,2022,10752,4
14,3,8,2022,10649,4
15,3,8,2022,10550,4
16,3,8,2022,10603,4
17,3,8,2022,10947,4
18,3,8,2022,11436,4
19,3,8,2022,12207,4
20,3,8,2022,12648,4
21,3,8,2022,12715,4
22,3,8,2022,12802,4
23,3,8,2022,12520,4
24,3,8,2022,11797,4
1,4,8,2022,11519,5
2,4,8,2022,11382,5
3,4,8,2022,11287,5
4,4,8,2022,11279,5
5,4,8,2022,11222,5
6,4,8,2022,10919,5
7,4,8,2022,10863,5
8,4,8,2022,10874,5
9,4,8,2022,10892,5
10,4,8,2022,10745,5
11,4,8,2022,10606,5
12,4,8,2022,10656,5
13,4,8,2022,10512,5
14,4,8,2022,10547,5
15,4,8,2022,10502,5
16,4,8,2022,10563,5
17,4,8,2022,10552,5
18,4,8,2022,10850,5
19,4,8,2022,12004,5
20,4,8,2022,12599,5
21,4,8,2022,12717,5
22,4,8,2022,12767,5
23,4,8,2022,12748,5
24,4,8,2022,11867,5
1,5,8,2022,11492,6
2,5,8,2022,11301,6
3,5,8,2022,11285,6
4,5,8,2022,11200,6
5,5,8,2022,11213,6
6,5,8,2022,11014,6
7,5,8,2022,10977,6
8,5,8,2022,10813,6
9,5,8,2022,10568,6
10,5,8,2022,10402,6
11,5,8,2022,10350,6
12,5,8,2022,10488,6
13,5,8,2022,10663,6
14,5,8,2022,10605,6
15,5,8,2022,10602,6
16,5,8,2022,10444,6
17,5,8,2022,10870,6
18,5,8,2022,10655,6
19,5,8,2022,12041,6
20,5,8,2022,12599,6
21,5,8,2022,13057,6
22,5,8,2022,13111,6
23,5,8,2022,12971,6
24,5,8,2022,11903,6
1,6,8,2022,11571,7
2,6,8,2022,11372,7
3,6,8,2022,11407,7
4,6,8,2022,11277,7
5,6,8,2022,11231,7
6,6,8,2022,10869,7
7,6,8,2022,10841,7
8,6,8,2022,10682,7
9,6,8,2022,10769,7
10,6,8,2022,10573,7
11,6,8,2022,10643,7
12,6,8,2022,10606,7
13,6,8,2022,10641,7
14,6,8,2022,10643,7
15,6,8,2022,10702,7
16,6,8,2022,10856,7
17,6,8,2022,11018,7
18,6,8,2022,11114,7
19,6,8,2022,11690,7
20,6,8,2022,12175,7
21,6,8,2022,12348,7
22,6,8,2022,12388,7
23,6,8,2022,12361,7
24,6,8,2022,11545,7
1,7,8,2022,11246,1
2,7,8,2022,10991,1
3,7,8,2022,10990,1
4,7,8,2022,10930,1
5,7,8,2022,10961,1
6,7,8,2022,10633,1
7,7,8,2022,10664,1
8,7,8,2022,10504,1
9,7,8,2022,10362,1
10,7,8,2022,10158,1
11,7,8,2022,10302,1
12,7,8,2022,10111,1
13,7,8,2022,10346,1
14,7,8,2022,10491,1
15,7,8,2022,10586,1
16,7,8,2022,10618,1
17,7,8,2022,11014,1
18,7,8,2022,11391,1
19,7,8,2022,12230,1
20,7,8,2022,12904,1
21,7,8,2022,13440,1
22,7,8,2022,13435,1
23,7,8,2022,13205,1
24,7,8,2022,12370,1
1,8,8,2022,11701,2
2,8,8,2022,11569,2
3,8,8,2022,11551,2
4,8,8,2022,11482,2
5,8,8,2022,11482,2
6,8,8,2022,11479,2
7,8,8,2022,11435,2
8,8,8,2022,11382,2
9,8,8,2022,11161,2
10,8,8,2022,10718,2
11,8,8,2022,10780,2
12,8,8,2022,10738,2
13,8,8,2022,10965,2
14,8,8,2022,11108,2
15,8,8,2022,11076,2
16,8,8,2022,11227,2
17,8,8,2022,11245,2
18,8,8,2022,11208,2
19,8,8,2022,12465,2
20,8,8,2022,12906,2
21,8,8,2022,13150,2
22,8,8,2022,13246,2
23,8,8,2022,13077,2
24,8,8,2022,12376,2
1,9,8,2022,11709,3
2,9,8,2022,11520,3
3,9,8,2022,11476,3
4,9,8,2022,11508,3
5,9,8,2022,11437,3
6,9,8,2022,11090,3
7,9,8,2022,11077,3
8,9,8,2022,10655,3
9,9,8,2022,10460,3
10,9,8,2022,10430,3
11,9,8,2022,10598,3
12,9,8,2022,10778,3
13,9,8,2022,10670,3
14,9,8,2022,10899,3
15,9,8,2022,10812,3
16,9,8,2022,10648,3
17,9,8,2022,10420,3
18,9,8,2022,10699,3
19,9,8,2022,11988,3
20,9,8,2022,12616,3
21,9,8,2022,12850,3
22,9,8,2022,12796,3
23,9,8,2022,12555,3
24,9,8,2022,11910,3
1,10,8,2022,11280,4
2,10,8,2022,11111,4
3,10,8,2022,11124,4
4,10,8,2022,11038,4
5,10,8,2022,11031,4
6,10,8,2022,10731,4
7,10,8,2022,10490,4
8,10,8,2022,10541,4
9,10,8,2022,10400,4
10,10,8,2022,10421,4
11,10,8,2022,10245,4
12,10,8,2022,10282,4
13,10,8,2022,10291,4
14,10,8,2022,10298,4
15,10,8,2022,10374,4
16,10,8,2022,10302,4
17,10,8,2022,10268,4
18,10,8,2022,10594,4
19,10,8,2022,11804,4
20,10,8,2022,12324,4
21,10,8,2022,12617,4
22,10,8,2022,12560,4
23,10,8,2022,12525,4
24,10,8,2022,11763,4
1,11,8,2022,11201,5
2,11,8,2022,11068,5
3,11,8,2022,10967,5
4,11,8,2022,10938,5
5,11,8,2022,10943,5
6,11,8,2022,10512,5
7,11,8,2022,10495,5
8,11,8,2022,10577,5
9,11,8,2022,10652,5
10,11,8,2022,10668,5
11,11,8,2022,10568,5
12,11,8,2022,10642,5
13,11,8,2022,10712,5
14,11,8,2022,10544,5
15,11,8,2022,10316,5
16,11,8,2022,10541,5
17,11,8,2022,10571,5
18,11,8,2022,10651,5
19,11,8,2022,11972,5
20,11,8,2022,12360,5
21,11,8,2022,12670,5
22,11,8,2022,12491,5
23,11,8,2022,12285,5
24,11,8,2022,11401,5
1,12,8,2022,10914,6
2,12,8,2022,10856,6
3,12,8,2022,10882,6
4,12,8,2022,10917,6
5,12,8,2022,10420,6
6,12,8,2022,10357,6
7,12,8,2022,10151,6
8,12,8,2022,9810,6
9,12,8,2022,9894,6
10,12,8,2022,9848,6
11,12,8,2022,9831,6
12,12,8,2022,10131,6
13,12,8,2022,10474,6
14,12,8,2022,10284,6
15,12,8,2022,10539,6
16,12,8,2022,10540,6
17,12,8,2022,10751,6
18,12,8,2022,10561,6
19,12,8,2022,12080,6
20,12,8,2022,12527,6
21,12,8,2022,12944,6
22,12,8,2022,13144,6
23,12,8,2022,13036,6
24,12,8,2022,12008,6
1,13,8,2022,11468,7
2,13,8,2022,11225,7
3,13,8,2022,11082,7
4,13,8,2022,11071,7
5,13,8,2022,10982,7
6,13,8,2022,10747,7
7,13,8,2022,10696,7
8,13,8,2022,10595,7
9,13,8,2022,10567,7
10,13,8,2022,10555,7
11,13,8,2022,10505,7
12,13,8,2022,10765,7
13,13,8,2022,10753,7
14,13,8,2022,10847,7
15,13,8,2022,10889,7
16,13,8,2022,10652,7
17,13,8,2022,10564,7
18,13,8,2022,10679,7
19,13,8,2022,11906,7
20,13,8,2022,12811,7
21,13,8,2022,13026,7
22,13,8,2022,13217,7
23,13,8,2022,12931,7
24,13,8,2022,11784,7
1,14,8,2022,11175,1
2,14,8,2022,11081,1
3,14,8,2022,10918,1
4,14,8,2022,10958,1
5,14,8,2022,10847,1
6,14,8,2022,10553,1
7,14,8,2022,10692,1
8,14,8,2022,10408,1
9,14,8,2022,10409,1
10,14,8,2022,10341,1
11,14,8,2022,10243,1
12,14,8,2022,10461,1
13,14,8,2022,10842,1
14,14,8,2022,10793,1
15,14,8,2022,10682,1
16,14,8,2022,10359,1
17,14,8,2022,10343,1
18,14,8,2022,10658,1
19,14,8,2022,12178,1
20,14,8,2022,12612,1
21,14,8,2022,12610,1
22,14,8,2022,12581,1
23,14,8,2022,12616,1
24,14,8,2022,12287,1
1,15,8,2022,11956,2
2,15,8,2022,11740,2
3,15,8,2022,11326,2
4,15,8,2022,10983,2
5,15,8,2022,10873,2
6,15,8,2022,10285,2
7,15,8,2022,10056,2
8,15,8,2022,10152,2
9,15,8,2022,10040,2
10,15,8,2022,10295,2
11,15,8,2022,10423,2
12,15,8,2022,10792,2
13,15,8,2022,11072,2
14,15,8,2022,11169,2
15,15,8,2022,11010,2
16,15,8,2022,10862,2
17,15,8,2022,10535,2
18,15,8,2022,10223,2
19,15,8,2022,12108,2
20,15,8,2022,13042,2
21,15,8,2022,13181,2
22,15,8,2022,13057,2
23,15,8,2022,13245,2
24,15,8,2022,12642,2
1,16,8,2022,12233,3
2,16,8,2022,11413,3
3,16,8,2022,11365,3
4,16,8,2022,11217,3
5,16,8,2022,11036,3
6,16,8,2022,10786,3
7,16,8,2022,10689,3
8,16,8,2022,10945,3
9,16,8,2022,11374,3
10,16,8,2022,11773,3
11,16,8,2022,11655,3
12,16,8,2022,11625,3
13,16,8,2022,11546,3
14,16,8,2022,11512,3
15,16,8,2022,11496,3
16,16,8,2022,11604,3
17,16,8,2022,11714,3
18,16,8,2022,12098,3
19,16,8,2022,13118,3
20,16,8,2022,13533,3
21,16,8,2022,13741,3
22,16,8,2022,13654,3
23,16,8,2022,13118,3
24,16,8,2022,12117,3
1,17,8,2022,11629,4
2,17,8,2022,11547,4
3,17,8,2022,11503,4
4,17,8,2022,11542,4
5,17,8,2022,11495,4
6,17,8,2022,11428,4
7,17,8,2022,11468,4
8,17,8,2022,11441,4
9,17,8,2022,11447,4
10,17,8,2022,11356,4
11,17,8,2022,11238,4
12,17,8,2022,11287,4
13,17,8,2022,11382,4
14,17,8,2022,11389,4
15,17,8,2022,11409,4
16,17,8,2022,11387,4
17,17,8,2022,11462,4
18,17,8,2022,11818,4
19,17,8,2022,12769,4
20,17,8,2022,13116,4
21,17,8,2022,13628,4
22,17,8,2022,13794,4
23,17,8,2022,13361,4
24,17,8,2022,12449,4
1,18,8,2022,11918,5
2,18,8,2022,11867,5
3,18,8,2022,11838,5
4,18,8,2022,11876,5
5,18,8,2022,11893,5
6,18,8,2022,11716,5
7,18,8,2022,10770,5
8,18,8,2022,11199,5
9,18,8,2022,11568,5
10,18,8,2022,11333,5
11,18,8,2022,11348,5
12,18,8,2022,11277,5
13,18,8,2022,11223,5
14,18,8,2022,11313,5
15,18,8,2022,11204,5
16,18,8,2022,11135,5
17,18,8,2022,10854,5
18,18,8,2022,10983,5
19,18,8,2022,11996,5
20,18,8,2022,12808,5
21,18,8,2022,13159,5
22,18,8,2022,13198,5
23,18,8,2022,12786,5
24,18,8,2022,12093,5
1,19,8,2022,11894,6
2,19,8,2022,11930,6
3,19,8,2022,11863,6
4,19,8,2022,11899,6
5,19,8,2022,11710,6
6,19,8,2022,11121,6
7,19,8,2022,10804,6
8,19,8,2022,10563,6
9,19,8,2022,10582,6
10,19,8,2022,10419,6
11,19,8,2022,10366,6
12,19,8,2022,10839,6
13,19,8,2022,11124,6
14,19,8,2022,10446,6
15,19,8,2022,10797,6
16,19,8,2022,10428,6
17,19,8,2022,10202,6
18,19,8,2022,10213,6
19,19,8,2022,12053,6
20,19,8,2022,12661,6
21,19,8,2022,12803,6
22,19,8,2022,13028,6
23,19,8,2022,13161,6
24,19,8,2022,12375,6
1,20,8,2022,11972,7
2,20,8,2022,12002,7
3,20,8,2022,11777,7
4,20,8,2022,11485,7
5,20,8,2022,11358,7
6,20,8,2022,10997,7
7,20,8,2022,10690,7
8,20,8,2022,10632,7
9,20,8,2022,10715,7
10,20,8,2022,10819,7
11,20,8,2022,10775,7
12,20,8,2022,11054,7
13,20,8,2022,11461,7
14,20,8,2022,11259,7
15,20,8,2022,11526,7
16,20,8,2022,11414,7
17,20,8,2022,11387,7
18,20,8,2022,11411,7
19,20,8,2022,12979,7
20,20,8,2022,13628,7
21,20,8,2022,13639,7
22,20,8,2022,13692,7
23,20,8,2022,13287,7
24,20,8,2022,12312,7
1,21,8,2022,12032,1
2,21,8,2022,11975,1
3,21,8,2022,11870,1
4,21,8,2022,11799,1
5,21,8,2022,11767,1
6,21,8,2022,11336,1
7,21,8,2022,11402,1
8,21,8,2022,11194,1
9,21,8,2022,11392,1
10,21,8,2022,11336,1
11,21,8,2022,11193,1
12,21,8,2022,11402,1
13,21,8,2022,11656,1
14,21,8,2022,11755,1
15,21,8,2022,11797,1
16,21,8,2022,11821,1
17,21,8,2022,11889,1
18,21,8,2022,12002,1
19,21,8,2022,13062,1
20,21,8,2022,13367,1
21,21,8,2022,13597,1
22,21,8,2022,13511,1
23,21,8,2022,12806,1
24,21,8,2022,12242,1
1,22,8,2022,11957,2
2,22,8,2022,11825,2
3,22,8,2022,11644,2
4,22,8,2022,11549,2
5,22,8,2022,11535,2
6,22,8,2022,11419,2
7,22,8,2022,11223,2
8,22,8,2022,11146,2
9,22,8,2022,11212,2
10,22,8,2022,11290,2
11,22,8,2022,11188,2
12,22,8,2022,11373,2
13,22,8,2022,11487,2
14,22,8,2022,11480,2
