Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday
2021,12,25,8,132.0,7,1
2021,12,25,9,142.48,7,1
2021,12,25,10,143.3,7,1
2021,12,25,11,145.02,7,1
2021,12,25,12,152.62,7,1
2021,12,25,13,157.14,7,1
2021,12,25,14,150.4,7,1
2021,12,25,15,146.18,7,1
2021,12,25,16,143.4,7,1
2021,12,25,17,149.8,7,1
2021,12,25,18,174.54,7,1
2021,12,25,19,180.26,7,1
2021,12,25,20,176.88,7,1
2021,12,25,21,171.58,7,1
2021,12,25,22,163.94,7,1
2021,12,25,23,153.96,7,1
2021,12,25,24,141.4,7,1
2021,12,26,1,131.92,1,1
2021,12,26,2,125.72,1,1
2021,12,26,3,120.54,1,1
2021,12,26,4,117.24,1,1
2021,12,26,5,116.74,1,1
2021,12,26,6,120.88,1,1
2021,12,26,7,127.18,1,1
2021,12,26,8,134.12,1,1
2021,12,26,9,144.34,1,1
2021,12,26,10,145.5,1,1
2021,12,26,11,146.5,1,1
2021,12,26,12,151.96,1,1
2021,12,26,13,155.58,1,1
2021,12,26,14,147.92,1,1
2021,12,26,15,145.8,1,1
2021,12,26,16,143.78,1,1
2021,12,26,17,149.38,1,1
2021,12,26,18,176.18,1,1
2021,12,26,19,182.98,1,1
2021,12,26,20,178.7,1,1
2021,12,26,21,175.86,1,1
2021,12,26,22,165.68,1,1
2021,12,26,23,152.68,1,1
2021,12,26,24,144.2,1,1
2021,12,27,1,132.46,2,1
2021,12,27,2,124.72,2,1
2021,12,27,3,120.2,2,1
2021,12,27,4,118.64,2,1
2021,12,27,5,117.22,2,1
2021,12,27,6,121.98,2,1
2021,12,27,7,129.0,2,1
2021,12,27,8,136.32,2,1
2021,12,27,9,147.14,2,1
2021,12,27,10,152.18,2,1
2021,12,27,11,154.42,2,1
2021,12,27,12,157.76,2,1
2021,12,27,13,162.46,2,1
2021,12,27,14,159.26,2,1
2021,12,27,15,153.76,2,1
2021,12,27,16,151.38,2,1
2021,12,27,17,156.06,2,1
2021,12,27,18,183.9,2,1
2021,12,27,19,188.92,2,1
2021,12,27,20,183.7,2,1
2021,12,27,21,178.58,2,1
2021,12,27,22,169.44,2,1
2021,12,27,23,156.88,2,1
2021,12,27,24,147.42,2,1
2021,12,28,1,136.14,3,1
2021,12,28,2,128.56,3,1
2021,12,28,3,124.62,3,1
2021,12,28,4,119.82,3,1
2021,12,28,5,120.0,3,1
2021,12,28,6,124.38,3,1
2021,12,28,7,131.78,3,1
2021,12,28,8,142.72,3,1
2021,12,28,9,150.42,3,1
2021,12,28,10,153.46,3,1
2021,12,28,11,153.66,3,1
2021,12,28,12,158.84,3,1
2021,12,28,13,164.14,3,1
2021,12,28,14,157.38,3,1
2021,12,28,15,152.24,3,1
2021,12,28,16,152.46,3,1
2021,12,28,17,159.06,3,1
2021,12,28,18,184.88,3,1
2021,12,28,19,187.36,3,1
2021,12,28,20,184.5,3,1
2021,12,28,21,179.12,3,1
2021,12,28,22,168.98,3,1
2021,12,28,23,155.14,3,1
2021,12,28,24,144.22,3,1
2021,12,29,1,134.62,4,1
2021,12,29,2,128.42,4,1
2021,12,29,3,122.92,4,1
2021,12,29,4,118.86,4,1
2021,12,29,5,119.66,4,1
2021,12,29,6,123.2,4,1
2021,12,29,7,131.32,4,1
2021,12,29,8,140.24,4,1
2021,12,29,9,148.08,4,1
2021,12,29,10,156.2,4,1
2021,12,29,11,156.4,4,1
2021,12,29,12,160.92,4,1
2021,12,29,13,164.44,4,1
2021,12,29,14,157.18,4,1
2021,12,29,15,152.18,4,1
2021,12,29,16,149.88,4,1
2021,12,29,17,159.44,4,1
2021,12,29,18,182.94,4,1
2021,12,29,19,187.96,4,1
2021,12,29,20,182.78,4,1
2021,12,29,21,180.18,4,1
2021,12,29,22,170.26,4,1
2021,12,29,23,155.26,4,1
2021,12,29,24,145.68,4,1
2021,12,30,1,134.52,5,1
2021,12,30,2,128.18,5,1
2021,12,30,3,120.42,5,1
2021,12,30,4,119.26,5,1
2021,12,30,5,118.94,5,1
2021,12,30,6,123.54,5,1
2021,12,30,7,126.42,5,1
2021,12,30,8,140.64,5,1
2021,12,30,9,151.66,5,1
2021,12,30,10,152.38,5,1
2021,12,30,11,154.9,5,1
2021,12,30,12,161.76,5,1
2021,12,30,13,163.94,5,1
2021,12,30,14,153.56,5,1
2021,12,30,15,152.54,5,1
2021,12,30,16,150.08,5,1
2021,12,30,17,152.94,5,1
2021,12,30,18,183.62,5,1
2021,12,30,19,186.04,5,1
2021,12,30,20,180.52,5,1
2021,12,30,21,177.1,5,1
2021,12,30,22,167.04,5,1
2021,12,30,23,156.96,5,1
2021,12,30,24,146.36,5,1
2021,12,31,1,136.08,6,1
2021,12,31,2,130.26,6,1
2021,12,31,3,125.08,6,1
2021,12,31,4,121.2,6,1
2021,12,31,5,117.58,6,1
2021,12,31,6,121.74,6,1
2021,12,31,7,119.46,6,1
2021,12,31,8,124.82,6,1
2021,12,31,9,130.0,6,1
2021,12,31,10,128.42,6,1
2021,12,31,11,130.02,6,1
2021,12,31,12,135.36,6,1
2021,12,31,13,143.92,6,1
2021,12,31,14,125.02,6,1
2021,12,31,15,118.72,6,1
2021,12,31,16,119.42,6,1
2021,12,31,17,122.24,6,1
2021,12,31,18,154.16,6,1
2021,12,31,19,163.86,6,1
2021,12,31,20,163.84,6,1
2021,12,31,21,161.14,6,1
2021,12,31,22,152.42,6,1
2021,12,31,23,143.3,6,1
2021,12,31,24,135.26,6,1
2022,1,1,1,124.64,7,1
2022,1,1,2,117.5,7,1
2022,1,1,3,113.52,7,1
2022,1,1,4,109.84,7,1
2022,1,1,5,109.96,7,1
2022,1,1,6,115.64,7,1
2022,1,1,7,121.16,7,1
2022,1,1,8,132.38,7,1
2022,1,1,9,139.74,7,1
2022,1,1,10,139.88,7,1
2022,1,1,11,140.6,7,1
2022,1,1,12,146.78,7,1
2022,1,1,13,152.32,7,1
2022,1,1,14,146.68,7,1
2022,1,1,15,142.74,7,1
2022,1,1,16,139.1,7,1
2022,1,1,17,146.88,7,1
2022,1,1,18,173.48,7,1
2022,1,1,19,179.7,7,1
2022,1,1,20,177.3,7,1
2022,1,1,21,171.5,7,1
2022,1,1,22,165.16,7,1
2022,1,1,23,152.32,7,1
2022,1,1,24,142.62,7,1
2022,1,2,1,133.76,1,1
2022,1,2,2,125.64,1,1
2022,1,2,3,119.5,1,1
2022,1,2,4,116.4,1,1
2022,1,2,5,114.9,1,1
2022,1,2,6,118.2,1,1
2022,1,2,7,123.24,1,1
2022,1,2,8,135.8,1,1
2022,1,2,9,148.44,1,1
2022,1,2,10,149.98,1,1
2022,1,2,11,149.72,1,1
2022,1,2,12,153.18,1,1
2022,1,2,13,156.92,1,1
2022,1,2,14,150.72,1,1
2022,1,2,15,147.52,1,1
2022,1,2,16,144.2,1,1
2022,1,2,17,149.32,1,1
2022,1,2,18,177.22,1,1
2022,1,2,19,183.12,1,1
2022,1,2,20,180.28,1,1
2022,1,2,21,176.04,1,1
2022,1,2,22,167.88,1,1
2022,1,2,23,151.18,1,1
2022,1,2,24,140.62,1,1
2022,1,3,1,133.76,2,1
2022,1,3,2,125.64,2,1
2022,1,3,3,119.5,2,1
2022,1,3,4,116.4,2,1
2022,1,3,5,114.9,2,1
2022,1,3,6,118.2,2,1
2022,1,3,7,123.24,2,1
2022,1,3,8,135.8,2,1
2022,1,3,9,148.44,2,1
2022,1,3,10,149.98,2,1
2022,1,3,11,149.72,2,1
2022,1,3,12,153.18,2,1
2022,1,3,13,156.92,2,1
2022,1,3,14,150.72,2,1
2022,1,3,15,147.52,2,1
2022,1,3,16,144.2,2,1
2022,1,3,17,149.32,2,1
2022,1,3,18,177.22,2,1
2022,1,3,19,183.12,2,1
2022,1,3,20,180.28,2,1
2022,1,3,21,176.04,2,1
2022,1,3,22,167.88,2,1
2022,1,3,23,151.18,2,1
2022,1,3,24,140.62,2,1
2022,1,4,1,132.58,3,1
2022,1,4,2,123.88,3,1
2022,1,4,3,121.26,3,1
2022,1,4,4,117.16,3,1
2022,1,4,5,116.74,3,1
2022,1,4,6,120.92,3,1
2022,1,4,7,131.32,3,1
2022,1,4,8,141.2,3,1
2022,1,4,9,152.16,3,1
2022,1,4,10,153.2,3,1
2022,1,4,11,155.78,3,1
2022,1,4,12,159.08,3,1
2022,1,4,13,164.94,3,1
2022,1,4,14,154.66,3,1
2022,1,4,15,153.78,3,1
2022,1,4,16,151.5,3,1
2022,1,4,17,151.78,3,1
2022,1,4,18,182.72,3,1
2022,1,4,19,188.12,3,1
2022,1,4,20,182.62,3,1
2022,1,4,21,177.72,3,1
2022,1,4,22,167.3,3,1
2022,1,4,23,155.48,3,1
2022,1,4,24,141.3,3,1
2022,1,5,1,134.06,4,1
2022,1,5,2,126.56,4,1
2022,1,5,3,120.54,4,1
2022,1,5,4,116.82,4,1
2022,1,5,5,112.96,4,1
2022,1,5,6,119.44,4,1
2022,1,5,7,128.84,4,1
2022,1,5,8,138.38,4,1
2022,1,5,9,146.82,4,1
2022,1,5,10,149.04,4,1
2022,1,5,11,151.22,4,1
2022,1,5,12,155.12,4,1
2022,1,5,13,159.86,4,1
2022,1,5,14,152.68,4,1
2022,1,5,15,150.0,4,1
2022,1,5,16,145.6,4,1
2022,1,5,17,149.24,4,1
2022,1,5,18,177.22,4,1
2022,1,5,19,184.78,4,1
2022,1,5,20,179.8,4,1
2022,1,5,21,178.1,4,1
2022,1,5,22,167.24,4,1
2022,1,5,23,152.24,4,1
2022,1,5,24,142.46,4,1
2022,1,6,1,134.24,5,1
2022,1,6,2,124.84,5,1
2022,1,6,3,120.74,5,1
2022,1,6,4,117.24,5,1
2022,1,6,5,116.1,5,1
2022,1,6,6,117.98,5,1
2022,1,6,7,127.84,5,1
2022,1,6,8,141.94,5,1
2022,1,6,9,152.5,5,1
2022,1,6,10,155.72,5,1
2022,1,6,11,157.22,5,1
2022,1,6,12,162.72,5,1
2022,1,6,13,166.54,5,1
2022,1,6,14,159.12,5,1
2022,1,6,15,155.16,5,1
2022,1,6,16,150.5,5,1
2022,1,6,17,154.44,5,1
2022,1,6,18,182.88,5,1
2022,1,6,19,186.76,5,1
2022,1,6,20,184.1,5,1
2022,1,6,21,178.44,5,1
2022,1,6,22,170.16,5,1
2022,1,6,23,156.58,5,1
2022,1,6,24,145.08,5,1
2022,1,7,1,135.54,6,1
2022,1,7,2,126.38,6,1
2022,1,7,3,122.02,6,1
2022,1,7,4,118.72,6,1
2022,1,7,5,116.96,6,1
2022,1,7,6,119.54,6,1
2022,1,7,7,119.88,6,1
2022,1,7,8,127.8,6,1
2022,1,7,9,132.4,6,1
2022,1,7,10,129.7,6,1
2022,1,7,11,131.74,6,1
2022,1,7,12,138.64,6,1
2022,1,7,13,146.7,6,1
2022,1,7,14,127.54,6,1
2022,1,7,15,121.48,6,1
2022,1,7,16,120.8,6,1
2022,1,7,17,124.68,6,1
2022,1,7,18,151.44,6,1
2022,1,7,19,161.96,6,1
2022,1,7,20,163.26,6,1
2022,1,7,21,159.86,6,1
2022,1,7,22,155.18,6,1
2022,1,7,23,144.64,6,1
2022,1,7,24,133.54,6,1
2022,1,8,1,124.26,7,1
2022,1,8,2,115.76,7,1
2022,1,8,3,113.12,7,1
2022,1,8,4,110.2,7,1
2022,1,8,5,109.5,7,1
2022,1,8,6,115.24,7,1
2022,1,8,7,125.32,7,1
2022,1,8,8,136.24,7,1
2022,1,8,9,136.86,7,1
2022,1,8,10,133.34,7,1
2022,1,8,11,139.74,7,1
2022,1,8,12,145.6,7,1
2022,1,8,13,151.4,7,1
2022,1,8,14,144.62,7,1
2022,1,8,15,142.92,7,1
2022,1,8,16,143.54,7,1
2022,1,8,17,149.62,7,1
2022,1,8,18,179.84,7,1
2022,1,8,19,189.52,7,1
2022,1,8,20,186.68,7,1
2022,1,8,21,182.3,7,1
2022,1,8,22,171.12,7,1
2022,1,8,23,157.6,7,1
2022,1,8,24,149.14,7,1
2022,1,9,1,137.3,1,0
2022,1,9,2,129.42,1,0
2022,1,9,3,125.12,1,0
2022,1,9,4,121.2,1,0
2022,1,9,5,120.36,1,0
2022,1,9,6,124.44,1,0
2022,1,9,7,133.46,1,0
2022,1,9,8,146.98,1,0
2022,1,9,9,237.3,1,0
2022,1,9,10,240.15,1,0
2022,1,9,11,235.02,1,0
2022,1,9,12,244.47,1,0
2022,1,9,13,253.92,1,0
2022,1,9,14,240.06,1,0
2022,1,9,15,235.77,1,0
2022,1,9,16,231.42,1,0
2022,1,9,17,235.83,1,0
2022,1,9,18,184.88,1,0
2022,1,9,19,190.74,1,0
2022,1,9,20,185.16,1,0
2022,1,9,21,179.06,1,0
2022,1,9,22,170.0,1,0
2022,1,9,23,158.16,1,0
2022,1,9,24,148.16,1,0
2022,1,10,1,137.3,2,0
2022,1,10,2,128.8,2,0
2022,1,10,3,124.3,2,0
2022,1,10,4,121.02,2,0
2022,1,10,5,120.14,2,0
2022,1,10,6,123.76,2,0
2022,1,10,7,132.56,2,0
2022,1,10,8,144.74,2,0
2022,1,10,9,225.21,2,0
2022,1,10,10,234.42,2,0
2022,1,10,11,236.79,2,0
2022,1,10,12,247.26,2,0
2022,1,10,13,252.36,2,0
2022,1,10,14,237.54,2,0
2022,1,10,15,237.33,2,0
2022,1,10,16,228.57,2,0
2022,1,10,17,234.57,2,0
2022,1,10,18,187.8,2,0
2022,1,10,19,192.24,2,0
2022,1,10,20,188.6,2,0
2022,1,10,21,183.5,2,0
2022,1,10,22,171.54,2,0
2022,1,10,23,159.92,2,0
2022,1,10,24,149.12,2,0
2022,1,11,1,142.36,3,0
2022,1,11,2,133.04,3,0
2022,1,11,3,128.48,3,0
2022,1,11,4,124.7,3,0
2022,1,11,5,124.2,3,0
2022,1,11,6,128.76,3,0
2022,1,11,7,137.06,3,0
2022,1,11,8,150.04,3,0
2022,1,11,9,242.82,3,0
2022,1,11,10,244.74,3,0
2022,1,11,11,243.69,3,0
2022,1,11,12,253.71,3,0
2022,1,11,13,258.3,3,0
2022,1,11,14,247.68,3,0
2022,1,11,15,241.74,3,0
2022,1,11,16,235.89,3,0
2022,1,11,17,244.35,3,0
2022,1,11,18,189.52,3,0
2022,1,11,19,194.52,3,0
2022,1,11,20,188.34,3,0
2022,1,11,21,180.74,3,0
2022,1,11,22,171.82,3,0
2022,1,11,23,160.0,3,0
2022,1,11,24,148.86,3,0
2022,1,12,1,138.5,4,0
2022,1,12,2,126.72,4,0
2022,1,12,3,122.14,4,0
2022,1,12,4,118.38,4,0
2022,1,12,5,117.08,4,0
2022,1,12,6,122.36,4,0
2022,1,12,7,130.12,4,0
2022,1,12,8,144.64,4,0
2022,1,12,9,232.92,4,0
2022,1,12,10,224.16,4,0
2022,1,12,11,241.17,4,0
2022,1,12,12,250.41,4,0
2022,1,12,13,256.65,4,0
2022,1,12,14,242.94,4,0
2022,1,12,15,239.04,4,0
2022,1,12,16,236.34,4,0
2022,1,12,17,243.0,4,0
2022,1,12,18,185.4,4,0
2022,1,12,19,191.66,4,0
2022,1,12,20,187.74,4,0
2022,1,12,21,183.2,4,0
2022,1,12,22,172.24,4,0
2022,1,12,23,154.48,4,0
2022,1,12,24,139.26,4,0
2022,1,13,1,129.6,5,0
2022,1,13,2,122.82,5,0
2022,1,13,3,121.04,5,0
2022,1,13,4,118.44,5,0
2022,1,13,5,115.26,5,0
2022,1,13,6,119.34,5,0
2022,1,13,7,128.98,5,0
2022,1,13,8,139.6,5,0
2022,1,13,9,235.23,5,0
2022,1,13,10,237.15,5,0
2022,1,13,11,244.29,5,0
2022,1,13,12,256.65,5,0
2022,1,13,13,257.58,5,0
2022,1,13,14,245.61,5,0
2022,1,13,15,241.89,5,0
2022,1,13,16,233.4,5,0
2022,1,13,17,239.16,5,0
2022,1,13,18,185.64,5,0
2022,1,13,19,192.86,5,0
2022,1,13,20,187.76,5,0
2022,1,13,21,186.52,5,0
2022,1,13,22,176.26,5,0
2022,1,13,23,166.02,5,0
2022,1,13,24,155.32,5,0
2022,1,14,1,143.76,6,1
2022,1,14,2,136.58,6,1
2022,1,14,3,131.46,6,1
2022,1,14,4,127.96,6,1
2022,1,14,5,123.32,6,1
2022,1,14,6,126.34,6,1
2022,1,14,7,128.04,6,1
2022,1,14,8,135.26,6,1
2022,1,14,9,138.88,6,1
2022,1,14,10,137.8,6,1
2022,1,14,11,138.24,6,1
2022,1,14,12,144.72,6,1
2022,1,14,13,151.56,6,1
2022,1,14,14,134.96,6,1
2022,1,14,15,127.98,6,1
2022,1,14,16,125.5,6,1
2022,1,14,17,131.7,6,1
2022,1,14,18,157.98,6,1
2022,1,14,19,165.46,6,1
2022,1,14,20,166.98,6,1
2022,1,14,21,164.84,6,1
2022,1,14,22,156.8,6,1
2022,1,14,23,145.64,6,1
2022,1,14,24,136.46,6,1
2022,1,15,1,129.04,7,1
2022,1,15,2,121.18,7,1
2022,1,15,3,117.82,7,1
2022,1,15,4,114.94,7,1
2022,1,15,5,114.16,7,1
2022,1,15,6,118.08,7,1
2022,1,15,7,130.04,7,1
2022,1,15,8,137.32,7,1
2022,1,15,9,148.68,7,1
2022,1,15,10,147.86,7,1
2022,1,15,11,149.82,7,1
2022,1,15,12,153.76,7,1
2022,1,15,13,159.0,7,1
2022,1,15,14,152.8,7,1
2022,1,15,15,148.9,7,1
2022,1,15,16,146.8,7,1
2022,1,15,17,152.2,7,1
2022,1,15,18,181.18,7,1
2022,1,15,19,192.08,7,1
2022,1,15,20,188.36,7,1
2022,1,15,21,183.7,7,1
2022,1,15,22,172.82,7,1
2022,1,15,23,159.9,7,1
2022,1,15,24,147.26,7,1
2022,1,16,1,136.5,1,0
2022,1,16,2,130.04,1,0
2022,1,16,3,126.0,1,0
2022,1,16,4,121.64,1,0
2022,1,16,5,121.58,1,0
2022,1,16,6,125.12,1,0
2022,1,16,7,136.36,1,0
2022,1,16,8,151.5,1,0
2022,1,16,9,238.41,1,0
2022,1,16,10,238.65,1,0
2022,1,16,11,242.04,1,0
2022,1,16,12,248.58,1,0
2022,1,16,13,251.73,1,0
2022,1,16,14,243.51,1,0
2022,1,16,15,236.31,1,0
2022,1,16,16,229.86,1,0
2022,1,16,17,238.8,1,0
2022,1,16,18,183.34,1,0
2022,1,16,19,193.52,1,0
2022,1,16,20,188.48,1,0
2022,1,16,21,178.2,1,0
2022,1,16,22,175.28,1,0
2022,1,16,23,162.0,1,0
2022,1,16,24,150.76,1,0
2022,1,17,1,137.28,2,0
2022,1,17,2,129.72,2,0
2022,1,17,3,123.9,2,0
2022,1,17,4,122.2,2,0
2022,1,17,5,120.42,2,0
2022,1,17,6,125.86,2,0
2022,1,17,7,136.84,2,0
2022,1,17,8,148.22,2,0
2022,1,17,9,241.89,2,0
2022,1,17,10,240.42,2,0
2022,1,17,11,239.43,2,0
2022,1,17,12,248.28,2,0
2022,1,17,13,258.27,2,0
2022,1,17,14,242.31,2,0
2022,1,17,15,238.17,2,0
2022,1,17,16,233.19,2,0
2022,1,17,17,240.39,2,0
2022,1,17,18,185.06,2,0
2022,1,17,19,195.42,2,0
2022,1,17,20,189.88,2,0
2022,1,17,21,185.64,2,0
2022,1,17,22,173.58,2,0
2022,1,17,23,162.64,2,0
2022,1,17,24,149.84,2,0
2022,1,18,1,139.22,3,0
2022,1,18,2,131.72,3,0
2022,1,18,3,126.78,3,0
2022,1,18,4,124.14,3,0
2022,1,18,5,123.28,3,0
2022,1,18,6,127.96,3,0
2022,1,18,7,139.28,3,0
2022,1,18,8,154.22,3,0
2022,1,18,9,245.7,3,0
2022,1,18,10,243.72,3,0
2022,1,18,11,245.13,3,0
2022,1,18,12,253.59,3,0
2022,1,18,13,261.66,3,0
2022,1,18,14,252.72,3,0
2022,1,18,15,246.36,3,0
2022,1,18,16,237.18,3,0
2022,1,18,17,243.33,3,0
2022,1,18,18,188.16,3,0
2022,1,18,19,196.58,3,0
2022,1,18,20,192.02,3,0
2022,1,18,21,186.84,3,0
2022,1,18,22,178.34,3,0
2022,1,18,23,165.58,3,0
2022,1,18,24,154.66,3,0
2022,1,19,1,140.44,4,0
2022,1,19,2,133.38,4,0
2022,1,19,3,132.1,4,0
2022,1,19,4,125.84,4,0
2022,1,19,5,125.24,4,0
2022,1,19,6,128.58,4,0
2022,1,19,7,141.24,4,0
2022,1,19,8,157.12,4,0
2022,1,19,9,250.71,4,0
2022,1,19,10,248.13,4,0
2022,1,19,11,245.49,4,0
2022,1,19,12,257.25,4,0
2022,1,19,13,263.97,4,0
2022,1,19,14,251.7,4,0
2022,1,19,15,246.18,4,0
2022,1,19,16,238.74,4,0
2022,1,19,17,243.78,4,0
2022,1,19,18,188.56,4,0
2022,1,19,19,197.06,4,0
2022,1,19,20,193.74,4,0
2022,1,19,21,188.44,4,0
2022,1,19,22,178.36,4,0
2022,1,19,23,164.54,4,0
2022,1,19,24,153.48,4,0
2022,1,20,1,140.26,5,0
2022,1,20,2,136.18,5,0
2022,1,20,3,129.98,5,0
2022,1,20,4,125.24,5,0
2022,1,20,5,124.74,5,0
2022,1,20,6,129.78,5,0
2022,1,20,7,139.56,5,0
2022,1,20,8,156.42,5,0
2022,1,20,9,250.83,5,0
2022,1,20,10,253.02,5,0
2022,1,20,11,248.91,5,0
2022,1,20,12,259.35,5,0
2022,1,20,13,267.69,5,0
2022,1,20,14,250.71,5,0
2022,1,20,15,244.29,5,0
2022,1,20,16,239.01,5,0
2022,1,20,17,243.18,5,0
2022,1,20,18,187.24,5,0
2022,1,20,19,195.66,5,0
2022,1,20,20,188.48,5,0
2022,1,20,21,186.28,5,0
2022,1,20,22,178.34,5,0
2022,1,20,23,164.18,5,0
2022,1,20,24,150.6,5,0
2022,1,21,1,141.2,6,1
2022,1,21,2,133.44,6,1
2022,1,21,3,127.7,6,1
2022,1,21,4,124.22,6,1
2022,1,21,5,121.94,6,1
2022,1,21,6,125.32,6,1
2022,1,21,7,129.66,6,1
2022,1,21,8,139.66,6,1
2022,1,21,9,146.62,6,1
2022,1,21,10,146.0,6,1
2022,1,21,11,147.04,6,1
2022,1,21,12,150.06,6,1
2022,1,21,13,160.18,6,1
2022,1,21,14,138.48,6,1
2022,1,21,15,130.68,6,1
2022,1,21,16,128.04,6,1
2022,1,21,17,131.2,6,1
2022,1,21,18,151.94,6,1
2022,1,21,19,172.3,6,1
2022,1,21,20,171.4,6,1
2022,1,21,21,169.32,6,1
2022,1,21,22,163.42,6,1
2022,1,21,23,149.48,6,1
2022,1,21,24,139.86,6,1
2022,1,22,1,129.94,7,1
2022,1,22,2,122.36,7,1
2022,1,22,3,118.3,7,1
2022,1,22,4,116.96,7,1
2022,1,22,5,115.08,7,1
2022,1,22,6,121.82,7,1
2022,1,22,7,130.02,7,1
2022,1,22,8,142.34,7,1
2022,1,22,9,151.32,7,1
2022,1,22,10,152.1,7,1
2022,1,22,11,156.32,7,1
2022,1,22,12,163.08,7,1
2022,1,22,13,169.0,7,1
2022,1,22,14,158.94,7,1
2022,1,22,15,155.52,7,1
2022,1,22,16,153.74,7,1
2022,1,22,17,162.02,7,1
2022,1,22,18,186.5,7,1
2022,1,22,19,193.46,7,1
2022,1,22,20,190.64,7,1
2022,1,22,21,182.86,7,1
2022,1,22,22,175.62,7,1
2022,1,22,23,160.92,7,1
2022,1,22,24,148.78,7,1
2022,1,23,1,140.82,1,0
2022,1,23,2,132.28,1,0
2022,1,23,3,125.6,1,0
2022,1,23,4,124.1,1,0
2022,1,23,5,124.18,1,0
2022,1,23,6,131.28,1,0
2022,1,23,7,140.14,1,0
2022,1,23,8,152.92,1,0
2022,1,23,9,251.55,1,0
2022,1,23,10,252.75,1,0
2022,1,23,11,258.27,1,0
2022,1,23,12,266.49,1,0
2022,1,23,13,274.62,1,0
2022,1,23,14,255.87,1,0
2022,1,23,15,251.13,1,0
2022,1,23,16,244.68,1,0
2022,1,23,17,252.81,1,0
2022,1,23,18,187.54,1,0
2022,1,23,19,194.7,1,0
2022,1,23,20,191.56,1,0
2022,1,23,21,187.0,1,0
2022,1,23,22,173.02,1,0
2022,1,23,23,159.58,1,0
2022,1,23,24,144.54,1,0
2022,1,24,1,128.68,2,0
2022,1,24,2,115.8,2,0
2022,1,24,3,113.74,2,0
2022,1,24,4,111.92,2,0
2022,1,24,5,113.9,2,0
2022,1,24,6,121.8,2,0
2022,1,24,7,130.1,2,0
2022,1,24,8,145.2,2,0
2022,1,24,9,242.79,2,0
2022,1,24,10,251.58,2,0
2022,1,24,11,256.26,2,0
2022,1,24,12,264.12,2,0
2022,1,24,13,269.4,2,0
2022,1,24,14,255.6,2,0
2022,1,24,15,245.1,2,0
2022,1,24,16,242.67,2,0
2022,1,24,17,246.0,2,0
2022,1,24,18,186.84,2,0
2022,1,24,19,197.88,2,0
2022,1,24,20,192.22,2,0
2022,1,24,21,189.12,2,0
2022,1,24,22,178.02,2,0
2022,1,24,23,165.54,2,0
2022,1,24,24,154.56,2,0
2022,1,25,1,143.3,3,0
2022,1,25,2,134.92,3,0
2022,1,25,3,129.98,3,0
2022,1,25,4,125.78,3,0
2022,1,25,5,126.14,3,0
2022,1,25,6,130.9,3,0
2022,1,25,7,141.2,3,0
2022,1,25,8,156.54,3,0
2022,1,25,9,255.15,3,0
2022,1,25,10,254.4,3,0
2022,1,25,11,254.43,3,0
2022,1,25,12,265.26,3,0
2022,1,25,13,273.57,3,0
2022,1,25,14,258.21,3,0
2022,1,25,15,253.95,3,0
2022,1,25,16,247.41,3,0
2022,1,25,17,247.74,3,0
2022,1,25,18,191.76,3,0
2022,1,25,19,200.42,3,0
2022,1,25,20,196.38,3,0
2022,1,25,21,190.4,3,0
2022,1,25,22,180.76,3,0
2022,1,25,23,166.32,3,0
2022,1,25,24,155.84,3,0
2022,1,26,1,140.48,4,0
2022,1,26,2,135.78,4,0
2022,1,26,3,133.16,4,0
2022,1,26,4,129.18,4,0
2022,1,26,5,128.68,4,0
2022,1,26,6,134.68,4,0
2022,1,26,7,142.54,4,0
2022,1,26,8,159.56,4,0
2022,1,26,9,261.72,4,0
2022,1,26,10,258.87,4,0
2022,1,26,11,259.62,4,0
2022,1,26,12,263.85,4,0
2022,1,26,13,271.59,4,0
2022,1,26,14,259.38,4,0
2022,1,26,15,251.82,4,0
2022,1,26,16,239.31,4,0
2022,1,26,17,244.68,4,0
2022,1,26,18,184.72,4,0
2022,1,26,19,192.66,4,0
2022,1,26,20,192.06,4,0
2022,1,26,21,188.04,4,0
2022,1,26,22,177.86,4,0
2022,1,26,23,165.68,4,0
2022,1,26,24,152.96,4,0
2022,1,27,1,139.94,5,0
2022,1,27,2,133.8,5,0
2022,1,27,3,126.38,5,0
2022,1,27,4,124.36,5,0
2022,1,27,5,124.86,5,0
2022,1,27,6,130.38,5,0
2022,1,27,7,139.52,5,0
2022,1,27,8,155.78,5,0
2022,1,27,9,257.01,5,0
2022,1,27,10,259.68,5,0
2022,1,27,11,257.91,5,0
2022,1,27,12,265.29,5,0
2022,1,27,13,273.03,5,0
2022,1,27,14,258.0,5,0
2022,1,27,15,251.13,5,0
2022,1,27,16,244.05,5,0
2022,1,27,17,244.05,5,0
2022,1,27,18,182.76,5,0
2022,1,27,19,199.18,5,0
2022,1,27,20,192.74,5,0
2022,1,27,21,189.34,5,0
2022,1,27,22,177.72,5,0
2022,1,27,23,165.12,5,0
2022,1,27,24,151.26,5,0
2022,1,28,1,141.52,6,1
2022,1,28,2,132.32,6,1
2022,1,28,3,127.34,6,1
2022,1,28,4,125.12,6,1
2022,1,28,5,125.28,6,1
2022,1,28,6,126.52,6,1
2022,1,28,7,127.7,6,1
2022,1,28,8,137.16,6,1
2022,1,28,9,142.9,6,1
2022,1,28,10,144.92,6,1
2022,1,28,11,145.52,6,1
2022,1,28,12,154.36,6,1
