Year,Month,Day,Hour,Demand
2015,6,20,19,1249.1767
2015,6,20,20,1226.3175
2015,6,20,21,1193.7793
2015,6,20,22,1152.1955
2015,6,20,23,1157.5088
2015,6,21,0,1073.4564
2015,6,21,1,1053.0868
2015,6,21,2,1013.5098
2015,6,21,3,985.0943
2015,6,21,4,953.2287
2015,6,21,5,965.1935
2015,6,21,6,912.623
2015,6,21,7,949.8726
2015,6,21,8,980.9769
2015,6,21,9,1040.386
2015,6,21,10,1104.8896
2015,6,21,11,1147.1841
2015,6,21,12,1138.8274
2015,6,21,13,1147.0978
2015,6,21,14,1114.7462
2015,6,21,15,1069.4293
2015,6,21,16,1087.0853
2015,6,21,17,1068.3159
2015,6,21,18,1102.1078
2015,6,21,19,1136.4669
2015,6,21,20,1150.2832
2015,6,21,21,1154.801
2015,6,21,22,1103.0146
2015,6,21,23,1061.2487
2015,6,22,0,1023.8011
2015,6,22,1,982.7924
2015,6,22,2,951.3992
2015,6,22,3,937.4524
2015,6,22,4,936.4504
2015,6,22,5,967.8917
2015,6,22,6,990.9733
2015,6,22,7,1110.9223
2015,6,22,8,1336.3019
2015,6,22,9,1429.7362
2015,6,22,10,1498.9386
2015,6,22,11,1520.2655
2015,6,22,12,1518.4725
2015,6,22,13,1522.2482
2015,6,22,14,1486.0106
2015,6,22,15,1435.4305
2015,6,22,16,1373.9275
2015,6,22,17,1254.4272
2015,6,22,18,1240.8313
2015,6,22,19,1303.0029
2015,6,22,20,1279.2059
2015,6,22,21,1258.2109
2015,6,22,22,1201.7784
2015,6,22,23,1128.6853
2015,6,23,0,1071.8271
2015,6,23,1,1017.371
2015,6,23,2,993.4419
2015,6,23,3,967.7162
2015,6,23,4,966.6005
2015,6,23,5,973.9922
2015,6,23,6,983.3684
2015,6,23,7,1132.7402
2015,6,23,8,1351.0222
2015,6,23,9,1433.4796
2015,6,23,10,1488.5002
2015,6,23,11,1535.7239
2015,6,23,12,1507.1101
2015,6,23,13,1549.2418
2015,6,23,14,1573.4845
2015,6,23,15,1525.643
2015,6,23,16,1452.2446
2015,6,23,17,1338.7727
2015,6,23,18,1296.7873
2015,6,23,19,1351.8328
2015,6,23,20,1313.7624
2015,6,23,21,1279.9703
2015,6,23,22,1233.5252
2015,6,23,23,1136.3221
2015,6,24,0,1066.2012
2015,6,24,1,1022.3797
2015,6,24,2,1000.9353
2015,6,24,3,955.0842
2015,6,24,4,956.3501
2015,6,24,5,955.3344
2015,6,24,6,981.8554
2015,6,24,7,1152.4772
2015,6,24,8,1349.3674
2015,6,24,9,1430.5668
2015,6,24,10,1503.5002
2015,6,24,11,1514.2119
2015,6,24,12,1501.5759
2015,6,24,13,1564.3913
2015,6,24,14,1571.4101
2015,6,24,15,1545.3846
2015,6,24,16,1475.9229
2015,6,24,17,1340.4422
2015,6,24,18,1251.7335
2015,6,24,19,1327.585
2015,6,24,20,1307.112
2015,6,24,21,1272.2295
2015,6,24,22,1212.1465
2015,6,24,23,1136.748
2015,6,25,0,1110.8682
2015,6,25,1,1070.7354
2015,6,25,2,1038.4418
2015,6,25,3,1018.4942
2015,6,25,4,1015.5121
2015,6,25,5,1007.0846
2015,6,25,6,1016.5239
2015,6,25,7,1165.6771
2015,6,25,8,1367.5219
2015,6,25,9,1482.5892
2015,6,25,10,1532.6664
2015,6,25,11,1560.7174
2015,6,25,12,1543.4227
2015,6,25,13,1571.3958
2015,6,25,14,1568.9166
2015,6,25,15,1551.8515
2015,6,25,16,1457.5527
2015,6,25,17,1359.9919
2015,6,25,18,1332.7553
2015,6,25,19,1390.4557
2015,6,25,20,1367.3882
2015,6,25,21,1337.1405
2015,6,25,22,1278.6854
2015,6,25,23,1206.6868
2015,6,26,0,1130.4489
2015,6,26,1,1076.0006
2015,6,26,2,1032.0505
2015,6,26,3,999.9159
2015,6,26,4,987.9121
2015,6,26,5,997.5678
2015,6,26,6,1028.6925
2015,6,26,7,1187.1506
2015,6,26,8,1354.9605
2015,6,26,9,1444.4034
2015,6,26,10,1526.6519
2015,6,26,11,1526.9247
2015,6,26,12,1524.1647
2015,6,26,13,1563.749
2015,6,26,14,1572.8646
2015,6,26,15,1538.9306
2015,6,26,16,1442.8232
2015,6,26,17,1323.8219
2015,6,26,18,1298.6946
2015,6,26,19,1356.7213
2015,6,26,20,1327.5533
2015,6,26,21,1275.6509
2015,6,26,22,1226.8763
2015,6,26,23,1182.7001
2015,6,27,0,1121.7686
2015,6,27,1,1093.647
2015,6,27,2,1055.382
2015,6,27,3,1039.9946
2015,6,27,4,1027.5785
2015,6,27,5,1054.7334
2015,6,27,6,1002.4377
2015,6,27,7,1086.4458
2015,6,27,8,1214.243
2015,6,27,9,1326.5075
2015,6,27,10,1406.3077
2015,6,27,11,1416.9001
2015,6,27,12,1386.124
2015,6,27,13,1353.3593
2015,6,27,14,1344.1785
2015,6,27,15,1301.9655
2015,6,27,16,1258.991
2015,6,27,17,1233.5051
2015,6,27,18,1224.663
2015,6,27,19,1293.9504
2015,6,27,20,1266.9949
2015,6,27,21,1232.7975
2015,6,27,22,1194.3849
2015,6,27,23,1154.3158
2015,6,28,0,1100.3054
2015,6,28,1,1063.5969
2015,6,28,2,1039.872
2015,6,28,3,993.6188
2015,6,28,4,1007.5826
2015,6,28,5,979.7008
2015,6,28,6,926.255
2015,6,28,7,959.2172
2015,6,28,8,1006.9796
2015,6,28,9,1050.0401
2015,6,28,10,1116.6477
2015,6,28,11,1141.4264
2015,6,28,12,1147.8332
2015,6,28,13,1166.855
2015,6,28,14,1157.9561
2015,6,28,15,1151.2586
2015,6,28,16,1135.2112
2015,6,28,17,1116.6606
2015,6,28,18,1133.8772
2015,6,28,19,1209.8149
2015,6,28,20,1214.8812
2015,6,28,21,1201.2766
2015,6,28,22,1134.6943
2015,6,28,23,1067.0227
2015,6,29,0,1025.1013
2015,6,29,1,989.1938
2015,6,29,2,951.9181
2015,6,29,3,942.1397
2015,6,29,4,921.0909
2015,6,29,5,942.3455
2015,6,29,6,950.8921
2015,6,29,7,1116.033
2015,6,29,8,1295.9142
2015,6,29,9,1362.5579
2015,6,29,10,1470.912
2015,6,29,11,1506.7124
2015,6,29,12,1480.3344
2015,6,29,13,1474.5761
2015,6,29,14,1457.392
2015,6,29,15,1384.9049
2015,6,29,16,1313.0654
2015,6,29,17,1214.9104
2015,6,29,18,1212.3951
2015,6,29,19,1221.6853
2015,6,29,20,1176.0898
2015,6,29,21,1151.626
2015,6,29,22,1084.1731
2015,6,29,23,1041.5063
2015,6,30,0,968.6545
2015,6,30,1,948.1221
2015,6,30,2,932.7808
2015,6,30,3,918.3725
2015,6,30,4,917.4693
2015,6,30,5,945.5056
2015,6,30,6,937.821
2015,6,30,7,1128.9663
2015,6,30,8,1288.8611
2015,6,30,9,1392.9265
2015,6,30,10,1462.547
2015,6,30,11,1501.7245
2015,6,30,12,1477.089
2015,6,30,13,1461.5469
2015,6,30,14,1431.2294
2015,6,30,15,1434.4259
2015,6,30,16,1365.9784
2015,6,30,17,1253.0397
2015,6,30,18,1218.5794
2015,6,30,19,1281.5899
2015,6,30,20,1253.2714
2015,6,30,21,1219.3114
2015,6,30,22,1168.887
2015,6,30,23,1088.6802
2015,7,1,0,1044.1634
2015,7,1,1,982.1608
2015,7,1,2,957.2075
2015,7,1,3,949.1642
2015,7,1,4,922.9755
2015,7,1,5,950.0577
2015,7,1,6,949.2837
2015,7,1,7,1112.5125
2015,7,1,8,1281.669
2015,7,1,9,1374.761
2015,7,1,10,1460.9976
2015,7,1,11,1490.3993
2015,7,1,12,1490.8018
2015,7,1,13,1525.1188
2015,7,1,14,1531.4843
2015,7,1,15,1503.5391
2015,7,1,16,1444.0508
2015,7,1,17,1309.1207
2015,7,1,18,1249.3786
2015,7,1,19,1322.8943
2015,7,1,20,1286.9573
2015,7,1,21,1248.4822
2015,7,1,22,1190.8262
2015,7,1,23,1108.6177
2015,7,2,0,1047.9002
2015,7,2,1,1012.1273
2015,7,2,2,985.6844
2015,7,2,3,969.7617
2015,7,2,4,963.4252
2015,7,2,5,989.5402
2015,7,2,6,964.0671
2015,7,2,7,1130.2922
2015,7,2,8,1305.8773
2015,7,2,9,1413.627
2015,7,2,10,1485.3895
2015,7,2,11,1516.2839
2015,7,2,12,1509.2131
2015,7,2,13,1548.9437
2015,7,2,14,1564.3577
2015,7,2,15,1541.3041
2015,7,2,16,1459.4871
2015,7,2,17,1322.4537
2015,7,2,18,1278.2692
2015,7,2,19,1336.3545
2015,7,2,20,1305.4352
2015,7,2,21,1267.9525
2015,7,2,22,1197.9935
2015,7,2,23,1149.6268
2015,7,3,0,1102.1639
2015,7,3,1,1065.128
2015,7,3,2,1034.8408
2015,7,3,3,1005.9164
2015,7,3,4,981.1278
2015,7,3,5,1009.3669
2015,7,3,6,994.1663
2015,7,3,7,1163.4227
2015,7,3,8,1335.2462
2015,7,3,9,1425.2219
2015,7,3,10,1503.4193
2015,7,3,11,1531.8643
2015,7,3,12,1537.0735
2015,7,3,13,1550.7723
2015,7,3,14,1533.5942
2015,7,3,15,1533.9672
2015,7,3,16,1447.3404
2015,7,3,17,1320.5662
2015,7,3,18,1263.5336
2015,7,3,19,1312.7176
2015,7,3,20,1284.1153
2015,7,3,21,1254.5478
2015,7,3,22,1204.74
2015,7,3,23,1154.7944
2015,7,4,0,1106.3688
2015,7,4,1,1041.6684
2015,7,4,2,1015.162
2015,7,4,3,984.281
2015,7,4,4,954.1619
2015,7,4,5,957.6862
2015,7,4,6,939.5286
2015,7,4,7,1032.0065
2015,7,4,8,1143.2918
2015,7,4,9,1230.734
2015,7,4,10,1295.5665
2015,7,4,11,1314.2072
2015,7,4,12,1288.3378
2015,7,4,13,1273.033
2015,7,4,14,1270.4901
2015,7,4,15,1272.9668
2015,7,4,16,1241.8298
2015,7,4,17,1192.2186
2015,7,4,18,1183.2006
2015,7,4,19,1235.2106
2015,7,4,20,1226.3898
2015,7,4,21,1195.5775
2015,7,4,22,1154.1695
2015,7,4,23,1100.7002
2015,7,5,0,1077.1445
2015,7,5,1,1039.6145
2015,7,5,2,1022.513
2015,7,5,3,964.7239
2015,7,5,4,965.3479
2015,7,5,5,947.9548
2015,7,5,6,901.9769
2015,7,5,7,926.0564
2015,7,5,8,990.2257
2015,7,5,9,1028.7764
2015,7,5,10,1084.7247
2015,7,5,11,1133.6118
2015,7,5,12,1131.0816
2015,7,5,13,1124.1826
2015,7,5,14,1110.545
2015,7,5,15,1090.1894
2015,7,5,16,1072.9042
2015,7,5,17,1050.5034
2015,7,5,18,1089.064
2015,7,5,19,1190.9298
2015,7,5,20,1196.7558
2015,7,5,21,1183.8225
2015,7,5,22,1158.5263
2015,7,5,23,1094.7901
2015,7,6,0,1013.2015
2015,7,6,1,994.4573
2015,7,6,2,959.2954
2015,7,6,3,940.8178
2015,7,6,4,964.9467
2015,7,6,5,981.8983
2015,7,6,6,981.282
2015,7,6,7,1141.2915
2015,7,6,8,1333.3568
2015,7,6,9,1432.0637
2015,7,6,10,1505.0874
2015,7,6,11,1522.7804
2015,7,6,12,1522.9435
2015,7,6,13,1518.3179
2015,7,6,14,1526.5423
2015,7,6,15,1487.1958
2015,7,6,16,1393.216
2015,7,6,17,1212.3803
2015,7,6,18,1192.1861
2015,7,6,19,1261.4722
2015,7,6,20,1234.3261
2015,7,6,21,1208.0405
2015,7,6,22,1143.1313
2015,7,6,23,1065.1518
2015,7,7,0,998.9275
2015,7,7,1,1020.9557
2015,7,7,2,1001.0213
2015,7,7,3,985.1156
2015,7,7,4,963.4519
2015,7,7,5,939.7166
2015,7,7,6,956.1048
2015,7,7,7,1061.8234
2015,7,7,8,1220.7167
2015,7,7,9,1302.1348
2015,7,7,10,1345.3456
2015,7,7,11,1331.0855
2015,7,7,12,1339.4352
2015,7,7,13,1386.2015
2015,7,7,14,1397.781
2015,7,7,15,1369.7175
2015,7,7,16,1280.5217
2015,7,7,17,1158.9074
2015,7,7,18,1149.6322
2015,7,7,19,1198.6392
2015,7,7,20,1169.5807
2015,7,7,21,1141.4881
2015,7,7,22,1059.8008
2015,7,7,23,986.3044
2015,7,8,0,952.1589
2015,7,8,1,937.5249
2015,7,8,2,911.3313
2015,7,8,3,902.465
2015,7,8,4,905.2145
2015,7,8,5,920.6057
2015,7,8,6,939.5166
2015,7,8,7,1075.4753
2015,7,8,8,1221.6572
2015,7,8,9,1281.7296
2015,7,8,10,1331.5081
2015,7,8,11,1333.8236
2015,7,8,12,1329.7666
2015,7,8,13,1341.7864
2015,7,8,14,1331.1762
2015,7,8,15,1314.1184
2015,7,8,16,1267.3228
2015,7,8,17,1165.0768
2015,7,8,18,1167.0084
2015,7,8,19,1211.9926
2015,7,8,20,1209.2006
2015,7,8,21,1144.0331
2015,7,8,22,1066.84
2015,7,8,23,1017.0974
2015,7,9,0,958.503
2015,7,9,1,928.4703
2015,7,9,2,897.0442
2015,7,9,3,898.8073
2015,7,9,4,892.5567
2015,7,9,5,930.1898
2015,7,9,6,931.2159
2015,7,9,7,1051.5357
2015,7,9,8,1229.2888
2015,7,9,9,1323.2943
2015,7,9,10,1405.7212
2015,7,9,11,1428.6564
2015,7,9,12,1434.7099
2015,7,9,13,1462.7908
2015,7,9,14,1443.9349
2015,7,9,15,1425.2954
2015,7,9,16,1325.0133
2015,7,9,17,1234.1304
2015,7,9,18,1215.9805
2015,7,9,19,1271.6322
2015,7,9,20,1234.805
2015,7,9,21,1193.0886
2015,7,9,22,1142.3334
2015,7,9,23,1057.9333
2015,7,10,0,993.7329
2015,7,10,1,926.7832
2015,7,10,2,922.9794
2015,7,10,3,803.505
2015,7,10,4,788.4138
2015,7,10,5,846.4003
2015,7,10,6,834.6461
2015,7,10,7,1045.4393
2015,7,10,8,1281.5799
2015,7,10,9,1381.7404
2015,7,10,10,1483.7199
2015,7,10,11,1510.9361
2015,7,10,12,1519.5743
2015,7,10,13,1485.9779
2015,7,10,14,1425.3699
2015,7,10,15,1404.7204
2015,7,10,16,1268.0135
2015,7,10,17,1161.1265
2015,7,10,18,1129.2767
2015,7,10,19,1152.4176
2015,7,10,20,1189.4021
2015,7,10,21,1194.9814
2015,7,10,22,1173.3578
2015,7,10,23,1086.6125
2015,7,11,0,981.7534
2015,7,11,1,940.2235
2015,7,11,2,913.5282
2015,7,11,3,902.9734
2015,7,11,4,890.0944
2015,7,11,5,897.3162
2015,7,11,6,892.9266
2015,7,11,7,975.2761
2015,7,11,8,1063.1944
2015,7,11,9,1175.0554
2015,7,11,10,1237.158
2015,7,11,11,1253.1365
2015,7,11,12,1225.812
2015,7,11,13,1211.421
2015,7,11,14,1165.2945
2015,7,11,15,1115.7553
2015,7,11,16,1067.4649
2015,7,11,17,1057.1564
2015,7,11,18,1087.2794
2015,7,11,19,1124.6259
2015,7,11,20,1085.3829
2015,7,11,21,1056.9029
2015,7,11,22,1020.6425
2015,7,11,23,965.9846
2015,7,12,0,933.6862
2015,7,12,1,904.1162
2015,7,12,2,879.6239
2015,7,12,3,868.246
2015,7,12,4,864.6873
2015,7,12,5,846.7874
2015,7,12,6,808.1096
2015,7,12,7,838.7557
2015,7,12,8,881.6705
2015,7,12,9,921.7742
2015,7,12,10,990.3724
2015,7,12,11,1022.2555
2015,7,12,12,1018.7596
2015,7,12,13,1012.0633
2015,7,12,14,1022.9066
2015,7,12,15,1017.9605
2015,7,12,16,990.6905
2015,7,12,17,988.6669
2015,7,12,18,1046.9557
2015,7,12,19,1061.7999
2015,7,12,20,1070.7453
2015,7,12,21,1053.0083
2015,7,12,22,1028.161
2015,7,12,23,960.9095
2015,7,13,0,903.1812
2015,7,13,1,884.7116
2015,7,13,2,868.2134
2015,7,13,3,839.3142
2015,7,13,4,859.7784
2015,7,13,5,891.6108
2015,7,13,6,913.6508
2015,7,13,7,1052.3928
2015,7,13,8,1235.667
2015,7,13,9,1319.0599
2015,7,13,10,1407.7621
2015,7,13,11,1427.1313
2015,7,13,12,1395.7533
2015,7,13,13,1454.8186
2015,7,13,14,1454.6438
2015,7,13,15,1401.6378
2015,7,13,16,1322.9828
2015,7,13,17,1227.2134
2015,7,13,18,1182.4289
2015,7,13,19,1257.9666
2015,7,13,20,1220.4797
2015,7,13,21,1178.8709
2015,7,13,22,1133.1516
2015,7,13,23,1076.3864
2015,7,14,0,996.9747
2015,7,14,1,954.8102
2015,7,14,2,911.4735
2015,7,14,3,887.336
2015,7,14,4,886.6726
2015,7,14,5,914.7149
2015,7,14,6,938.9221
2015,7,14,7,1084.3261
2015,7,14,8,1267.643
2015,7,14,9,1375.5133
2015,7,14,10,1458.7801
2015,7,14,11,1479.0714
2015,7,14,12,1444.9918
2015,7,14,13,1414.0179
2015,7,14,14,1446.7328
2015,7,14,15,1445.32
2015,7,14,16,1357.5235
2015,7,14,17,1242.8595
2015,7,14,18,1205.9823
2015,7,14,19,1282.3522
2015,7,14,20,1219.738
2015,7,14,21,1173.0096
2015,7,14,22,1117.6107
2015,7,14,23,1043.4327
2015,7,15,0,981.9801
2015,7,15,1,958.0164
2015,7,15,2,935.9776
2015,7,15,3,907.193
2015,7,15,4,896.3915
2015,7,15,5,918.6773
2015,7,15,6,939.0568
2015,7,15,7,1076.3574
2015,7,15,8,1251.9945
2015,7,15,9,1337.4468
2015,7,15,10,1411.9306
2015,7,15,11,1429.6042
2015,7,15,12,1409.3879
2015,7,15,13,1437.1698
2015,7,15,14,1425.1361
2015,7,15,15,1394.5267
2015,7,15,16,1328.3728
2015,7,15,17,1216.0528
2015,7,15,18,1197.659
2015,7,15,19,1247.4354
2015,7,15,20,1224.9645
2015,7,15,21,1181.9565
2015,7,15,22,1129.4159
2015,7,15,23,1066.8028
2015,7,16,0,994.7963
2015,7,16,1,951.5615
2015,7,16,2,923.7997
2015,7,16,3,882.1809
2015,7,16,4,906.7133
2015,7,16,5,943.746
2015,7,16,6,953.6685
2015,7,16,7,1090.1459
2015,7,16,8,1245.3863
2015,7,16,9,1332.6024
2015,7,16,10,1411.8305
2015,7,16,11,1448.2004
2015,7,16,12,1448.2158
2015,7,16,13,1458.7608
2015,7,16,14,1434.6643
2015,7,16,15,1398.8714
2015,7,16,16,1317.9898
2015,7,16,17,1193.4305
2015,7,16,18,1207.8169
2015,7,16,19,1256.9128
2015,7,16,20,1212.4312
2015,7,16,21,1164.5814
2015,7,16,22,1111.2572
2015,7,16,23,1023.8295
2015,7,17,0,992.0251
2015,7,17,1,957.914
2015,7,17,2,924.8996
2015,7,17,3,904.4497
2015,7,17,4,898.4459
2015,7,17,5,917.5191
2015,7,17,6,930.9241
2015,7,17,7,1064.2865
2015,7,17,8,1213.9647
2015,7,17,9,1285.7288
2015,7,17,10,1334.8392
2015,7,17,11,1347.067
2015,7,17,12,1364.8022
2015,7,17,13,1410.1377
2015,7,17,14,1443.4824
2015,7,17,15,1404.3099
2015,7,17,16,1309.298
2015,7,17,17,1197.5254
2015,7,17,18,1186.6438
2015,7,17,19,1244.1794
2015,7,17,20,1205.2721
2015,7,17,21,1153.8764
2015,7,17,22,1098.6874
2015,7,17,23,1049.3453
2015,7,18,0,1007.6829
2015,7,18,1,971.8724
2015,7,18,2,940.3494
2015,7,18,3,934.0177
2015,7,18,4,922.0669
2015,7,18,5,930.535
2015,7,18,6,906.3563
2015,7,18,7,959.763
2015,7,18,8,1084.9503
2015,7,18,9,1147.9273
2015,7,18,10,1223.4719
2015,7,18,11,1244.6611
2015,7,18,12,1213.9358
2015,7,18,13,1173.6247
2015,7,18,14,1146.6232
2015,7,18,15,1145.229
2015,7,18,16,1098.743
2015,7,18,17,1065.7118
2015,7,18,18,1086.3268
2015,7,18,19,1164.537
2015,7,18,20,1118.5198
2015,7,18,21,1062.3701
2015,7,18,22,1026.1161
2015,7,18,23,981.1756
2015,7,19,0,945.1219
2015,7,19,1,906.3289
2015,7,19,2,869.3818
2015,7,19,3,866.6765
2015,7,19,4,837.8219
2015,7,19,5,841.8665
2015,7,19,6,795.8595
2015,7,19,7,831.5346
2015,7,19,8,886.928
2015,7,19,9,926.65
2015,7,19,10,1019.2558
2015,7,19,11,1048.7916
2015,7,19,12,1064.2522
2015,7,19,13,1068.8843
2015,7,19,14,1074.8109
2015,7,19,15,1036.2921
2015,7,19,16,1033.4388
2015,7,19,17,992.3366
2015,7,19,18,1029.9903
2015,7,19,19,1080.7456
2015,7,19,20,1105.367
2015,7,19,21,1085.3719
2015,7,19,22,1029.4057
2015,7,19,23,974.1662
2015,7,20,0,920.1296
2015,7,20,1,909.0778
2015,7,20,2,885.1675
2015,7,20,3,870.433
2015,7,20,4,873.278
2015,7,20,5,907.5556
2015,7,20,6,922.1162
2015,7,20,7,1053.0262
2015,7,20,8,1209.2532
2015,7,20,9,1285.3553
2015,7,20,10,1356.311
2015,7,20,11,1371.4746
2015,7,20,12,1346.1832
2015,7,20,13,1383.9826
2015,7,20,14,1404.5661
2015,7,20,15,1347.8899
2015,7,20,16,1229.7778
2015,7,20,17,1153.8188
2015,7,20,18,1156.7149
2015,7,20,19,1160.7453
2015,7,20,20,1136.2007
2015,7,20,21,1101.5071
2015,7,20,22,1015.6332
2015,7,20,23,959.2689
2015,7,21,0,896.4183
2015,7,21,1,869.5177
2015,7,21,2,836.6906
2015,7,21,3,823.6784
2015,7,21,4,818.9126
2015,7,21,5,844.9942
2015,7,21,6,854.248
2015,7,21,7,983.386
2015,7,21,8,1161.6743
2015,7,21,9,1244.3135
2015,7,21,10,1319.5776
2015,7,21,11,1336.043
2015,7,21,12,1338.3689
2015,7,21,13,1365.7376
2015,7,21,14,1385.352
2015,7,21,15,1375.4514
2015,7,21,16,1304.1347
2015,7,21,17,1195.055
2015,7,21,18,1154.5679
2015,7,21,19,1209.1846
2015,7,21,20,1159.4494
2015,7,21,21,1126.242
2015,7,21,22,1047.459
2015,7,21,23,1025.1458
2015,7,22,0,943.8247
2015,7,22,1,903.3699
2015,7,22,2,875.3807
2015,7,22,3,878.2757
2015,7,22,4,872.426
2015,7,22,5,903.7729
2015,7,22,6,894.5092
2015,7,22,7,1023.8423
2015,7,22,8,1224.2901
2015,7,22,9,1308.8239
2015,7,22,10,1386.3258
2015,7,22,11,1409.3345
2015,7,22,12,1358.6776
2015,7,22,13,1336.3822
2015,7,22,14,1367.0777
2015,7,22,15,1343.4777
2015,7,22,16,1278.833
2015,7,22,17,1162.5638
2015,7,22,18,1169.7226
2015,7,22,19,1189.6226
2015,7,22,20,1150.4312
2015,7,22,21,1118.2336
2015,7,22,22,1074.2276
2015,7,22,23,1027.8254
2015,7,23,0,975.0278
2015,7,23,1,927.0488
2015,7,23,2,913.4041
2015,7,23,3,891.6176
2015,7,23,4,882.4846
2015,7,23,5,921.5545
2015,7,23,6,920.8678
2015,7,23,7,1029.685
2015,7,23,8,1189.7445
2015,7,23,9,1274.7636
2015,7,23,10,1348.0573
2015,7,23,11,1355.8738
2015,7,23,12,1319.2024
2015,7,23,13,1324.6151
2015,7,23,14,1313.6964
2015,7,23,15,1291.4423
2015,7,23,16,1234.0648
2015,7,23,17,1160.12
2015,7,23,18,1109.5216
2015,7,23,19,1177.2
2015,7,23,20,1131.6315
2015,7,23,21,1111.4656
2015,7,23,22,1034.1477
2015,7,23,23,971.3043
2015,7,24,0,927.6486
2015,7,24,1,895.7109
2015,7,24,2,855.8717
2015,7,24,3,840.7011
2015,7,24,4,836.941
2015,7,24,5,871.1872
2015,7,24,6,881.4404
2015,7,24,7,1018.7493
2015,7,24,8,1213.4615
2015,7,24,9,1312.0296
2015,7,24,10,1404.1906
2015,7,24,11,1432.7898
2015,7,24,12,1422.7229
2015,7,24,13,1447.4046
2015,7,24,14,1472.9616
2015,7,24,15,1449.1101
2015,7,24,16,1368.9274
2015,7,24,17,1233.024
2015,7,24,18,1223.3744
2015,7,24,19,1288.5991
2015,7,24,20,1222.7529
2015,7,24,21,1183.9694
2015,7,24,22,1148.9458
2015,7,24,23,1075.1283
2015,7,25,0,1035.9871
2015,7,25,1,1009.9279
2015,7,25,2,961.1286
2015,7,25,3,930.8027
2015,7,25,4,904.3518
2015,7,25,5,904.1588
2015,7,25,6,897.5323
2015,7,25,7,990.7812
2015,7,25,8,1110.9546
2015,7,25,9,1201.8754
2015,7,25,10,1255.1281
2015,7,25,11,1311.7196
2015,7,25,12,1272.2743
2015,7,25,13,1259.8041
2015,7,25,14,1251.7776
2015,7,25,15,1225.9491
2015,7,25,16,1192.8019
2015,7,25,17,1160.637
2015,7,25,18,1139.5385
2015,7,25,19,1201.9756
2015,7,25,20,1184.5197
2015,7,25,21,1148.4403
2015,7,25,22,1107.6366
2015,7,25,23,1056.93
2015,7,26,0,1002.386
2015,7,26,1,966.1669
2015,7,26,2,925.9977
2015,7,26,3,912.4742
2015,7,26,4,895.6202
2015,7,26,5,889.2818
2015,7,26,6,823.7467
2015,7,26,7,869.7801
2015,7,26,8,912.6511
2015,7,26,9,973.172
2015,7,26,10,1025.2056
2015,7,26,11,1067.7684
2015,7,26,12,1085.839
2015,7,26,13,1120.3988
2015,7,26,14,1107.314
2015,7,26,15,1096.5005
2015,7,26,16,1079.358
2015,7,26,17,1062.7846
2015,7,26,18,1084.7711
2015,7,26,19,1161.5649
2015,7,26,20,1165.0669
2015,7,26,21,1165.3168
2015,7,26,22,1106.0762
2015,7,26,23,1045.8671
2015,7,27,0,995.7913
2015,7,27,1,962.2019
2015,7,27,2,937.5617
2015,7,27,3,921.4577
2015,7,27,4,900.0653
2015,7,27,5,924.7619
2015,7,27,6,939.2527
2015,7,27,7,1088.7866
2015,7,27,8,1283.364
2015,7,27,9,1378.9997
2015,7,27,10,1442.1748
2015,7,27,11,1470.471
2015,7,27,12,1500.8298
2015,7,27,13,1518.0349
2015,7,27,14,1504.5932
2015,7,27,15,1456.389
2015,7,27,16,1382.5364
2015,7,27,17,1259.0685
2015,7,27,18,1208.7336
2015,7,27,19,1271.1497
2015,7,27,20,1246.6558
2015,7,27,21,1230.8597
2015,7,27,22,1162.3208
2015,7,27,23,1086.9932
2015,7,28,0,1046.8359
2015,7,28,1,1002.8287
2015,7,28,2,935.5458
2015,7,28,3,960.6315
2015,7,28,4,948.7592
2015,7,28,5,974.2569
2015,7,28,6,962.6655
2015,7,28,7,1122.7231
2015,7,28,8,1314.1131
2015,7,28,9,1379.4837
2015,7,28,10,1462.7434
2015,7,28,11,1476.3792
2015,7,28,12,1468.7593
2015,7,28,13,1508.2315
2015,7,28,14,1502.9342
2015,7,28,15,1473.9663
2015,7,28,16,1389.8201
2015,7,28,17,1289.8791
2015,7,28,18,1266.9525
2015,7,28,19,1300.6341
2015,7,28,20,1254.1146
2015,7,28,21,1233.849
2015,7,28,22,1175.4081
2015,7,28,23,1103.0119
2015,7,29,0,1050.6988
2015,7,29,1,993.9735
2015,7,29,2,969.367
2015,7,29,3,951.7632
2015,7,29,4,939.9265
2015,7,29,5,959.3911
2015,7,29,6,992.8462
2015,7,29,7,1143.8315
2015,7,29,8,1280.1594
2015,7,29,9,1376.638
2015,7,29,10,1449.5142
2015,7,29,11,1477.6853
2015,7,29,12,1463.4413
2015,7,29,13,1482.0953
2015,7,29,14,1498.5907
2015,7,29,15,1445.0161
2015,7,29,16,1308.9865
2015,7,29,17,1216.0405
2015,7,29,18,1198.0259
2015,7,29,19,1239.0334
2015,7,29,20,1198.1001
2015,7,29,21,1170.9883
2015,7,29,22,1121.7396
2015,7,29,23,1074.0977
2015,7,30,0,1001.5545
2015,7,30,1,972.7219
2015,7,30,2,962.1685
2015,7,30,3,929.6832
2015,7,30,4,919.8411
2015,7,30,5,944.1345
2015,7,30,6,953.5257
2015,7,30,7,1106.3845
2015,7,30,8,1284.3344
2015,7,30,9,1382.2706
2015,7,30,10,1461.8745
2015,7,30,11,1471.7412
2015,7,30,12,1437.8336
2015,7,30,13,1416.832
